"CROP_NAME","ZIP_CODE","STATE_NAME","MIN_HARVEST_AREA","MAX_HARVEST_AREA"
"HAY & HAYLAGE","16668","PENNSYLVANIA","250","250"
"CORN","16668","PENNSYLVANIA","1","50"
"SOYBEANS","16669","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16669","PENNSYLVANIA","1","50"
"CORN","16669","PENNSYLVANIA","1","50"
"WHEAT","16669","PENNSYLVANIA","1","50"
"BARLEY","16669","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16671","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16673","PENNSYLVANIA","50","249"
"CORN","16673","PENNSYLVANIA","1","50"
"WHEAT","16673","PENNSYLVANIA","1","50"
"BARLEY","16673","PENNSYLVANIA","1","50"
"SOYBEANS","16673","PENNSYLVANIA","1","50"
"SOYBEANS","16674","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","16674","PENNSYLVANIA","1","50"
"CORN","16674","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","16678","PENNSYLVANIA","50","249"
"CORN","16678","PENNSYLVANIA","1","50"
"BARLEY","16678","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16679","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16680","PENNSYLVANIA","1","50"
"WHEAT","16683","PENNSYLVANIA","50","249"
"BARLEY","16683","PENNSYLVANIA","50","249"
"SOYBEANS","16683","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16683","PENNSYLVANIA","1","50"
"CORN","16683","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","16684","PENNSYLVANIA","1","50"
"CORN","16684","PENNSYLVANIA","50","249"
"SOYBEANS","16684","PENNSYLVANIA","50","249"
"SOYBEANS","16685","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16685","PENNSYLVANIA","50","249"
"WHEAT","16685","PENNSYLVANIA","1","50"
"CORN","16685","PENNSYLVANIA","1","50"
"BARLEY","16686","PENNSYLVANIA","1","50"
"SOYBEANS","16686","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","16686","PENNSYLVANIA","1","50"
"CORN","16686","PENNSYLVANIA","1","50"
"WHEAT","16686","PENNSYLVANIA","1","50"
"CORN","16689","PENNSYLVANIA","1","50"
"WHEAT","16689","PENNSYLVANIA","1","50"
"BARLEY","16689","PENNSYLVANIA","1","50"
"SOYBEANS","16689","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16689","PENNSYLVANIA","1","50"
"WHEAT","16691","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16691","PENNSYLVANIA","1","50"
"CORN","16691","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16692","PENNSYLVANIA","1","50"
"BARLEY","16692","PENNSYLVANIA","1","50"
"CORN","16692","PENNSYLVANIA","1","50"
"BARLEY","16693","PENNSYLVANIA","1","50"
"SOYBEANS","16693","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16693","PENNSYLVANIA","1","50"
"CORN","16693","PENNSYLVANIA","250","250"
"WHEAT","16693","PENNSYLVANIA","1","50"
"SOYBEANS","16695","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16695","PENNSYLVANIA","50","249"
"CORN","16695","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16701","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16720","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16729","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16731","PENNSYLVANIA","1","50"
"CORN","16735","PENNSYLVANIA","1","50"
"WHEAT","16735","PENNSYLVANIA","1","50"
"BARLEY","16735","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16735","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16740","PENNSYLVANIA","50","249"
"BARLEY","16743","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16743","PENNSYLVANIA","50","249"
"CORN","16743","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16744","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16745","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16746","PENNSYLVANIA","1","50"
"CORN","16746","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16748","PENNSYLVANIA","1","50"
"CORN","16748","PENNSYLVANIA","50","249"
"BARLEY","16748","PENNSYLVANIA","1","50"
"SOYBEANS","16748","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16749","PENNSYLVANIA","50","249"
"CORN","16749","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16750","PENNSYLVANIA","1","50"
"WHEAT","16801","PENNSYLVANIA","1","50"
"BARLEY","16801","PENNSYLVANIA","50","249"
"SOYBEANS","16801","PENNSYLVANIA","50","249"
"CORN","16801","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16801","PENNSYLVANIA","1","50"
"WHEAT","16802","PENNSYLVANIA","1","50"
"SOYBEANS","16802","PENNSYLVANIA","1","50"
"CORN","16802","PENNSYLVANIA","1","50"
"WHEAT","16803","PENNSYLVANIA","1","50"
"SOYBEANS","16803","PENNSYLVANIA","1","50"
"CORN","16803","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16803","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16804","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16805","PENNSYLVANIA","1","50"
"WHEAT","16820","PENNSYLVANIA","1","50"
"TOBACCO","16820","PENNSYLVANIA","0","5"
"SOYBEANS","16820","PENNSYLVANIA","1","50"
"CORN","16820","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16820","PENNSYLVANIA","1","50"
"WHEAT","16822","PENNSYLVANIA","1","50"
"CORN","16822","PENNSYLVANIA","1","50"
"BARLEY","16822","PENNSYLVANIA","50","249"
"SOYBEANS","16822","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16822","PENNSYLVANIA","1","50"
"BARLEY","16823","PENNSYLVANIA","1","50"
"SOYBEANS","16823","PENNSYLVANIA","1","50"
"CORN","16823","PENNSYLVANIA","50","249"
"WHEAT","16823","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16823","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16825","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16826","PENNSYLVANIA","50","249"
"CORN","16826","PENNSYLVANIA","50","249"
"WHEAT","16827","PENNSYLVANIA","1","50"
"SOYBEANS","16827","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16827","PENNSYLVANIA","1","50"
"CORN","16827","PENNSYLVANIA","50","249"
"WHEAT","16828","PENNSYLVANIA","1","50"
"BARLEY","16828","PENNSYLVANIA","1","50"
"SOYBEANS","16828","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16828","PENNSYLVANIA","50","249"
"CORN","16828","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16829","PENNSYLVANIA","1","50"
"CORN","16830","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16830","PENNSYLVANIA","1","50"
"CORN","16832","PENNSYLVANIA","1","50"
"WHEAT","16832","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16832","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16833","PENNSYLVANIA","50","249"
"CORN","16833","PENNSYLVANIA","1","50"
"WHEAT","16835","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16835","PENNSYLVANIA","1","50"
"CORN","16835","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16836","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16837","PENNSYLVANIA","1","50"
"WHEAT","16838","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16838","PENNSYLVANIA","50","249"
"CORN","16838","PENNSYLVANIA","1","50"
"CORN","16840","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16840","PENNSYLVANIA","1","50"
"WHEAT","16841","PENNSYLVANIA","1","50"
"BARLEY","16841","PENNSYLVANIA","1","50"
"SOYBEANS","16841","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16841","PENNSYLVANIA","1","50"
"CORN","16841","PENNSYLVANIA","1","50"
"CORN","16844","PENNSYLVANIA","1","50"
"WHEAT","16844","PENNSYLVANIA","1","50"
"BARLEY","16844","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16844","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16845","PENNSYLVANIA","1","50"
"CORN","16845","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16847","PENNSYLVANIA","50","249"
"CORN","16847","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16848","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16850","PENNSYLVANIA","1","50"
"TOBACCO","16852","PENNSYLVANIA","0","5"
"HAY & HAYLAGE","16852","PENNSYLVANIA","50","249"
"WHEAT","16852","PENNSYLVANIA","1","50"
"CORN","16852","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16853","PENNSYLVANIA","250","250"
"CORN","16853","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16854","PENNSYLVANIA","1","50"
"SOYBEANS","16856","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16856","PENNSYLVANIA","50","249"
"CORN","16856","PENNSYLVANIA","50","249"
"BARLEY","16858","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16858","PENNSYLVANIA","1","50"
"WHEAT","16858","PENNSYLVANIA","1","50"
"CORN","16858","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16863","PENNSYLVANIA","1","50"
"CORN","16863","PENNSYLVANIA","50","249"
"WHEAT","16865","PENNSYLVANIA","1","50"
"SOYBEANS","16865","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16865","PENNSYLVANIA","1","50"
"CORN","16865","PENNSYLVANIA","1","50"
"BARLEY","16865","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16866","PENNSYLVANIA","1","50"
"CORN","16866","PENNSYLVANIA","1","50"
"WHEAT","16868","PENNSYLVANIA","1","50"
"SOYBEANS","16868","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16868","PENNSYLVANIA","50","249"
"CORN","16868","PENNSYLVANIA","50","249"
"WHEAT","16870","PENNSYLVANIA","1","50"
"SOYBEANS","16870","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16870","PENNSYLVANIA","250","250"
"CORN","16870","PENNSYLVANIA","50","249"
"BARLEY","16870","PENNSYLVANIA","1","50"
"TOBACCO","16872","PENNSYLVANIA","5","10"
"SOYBEANS","16872","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16872","PENNSYLVANIA","1","50"
"WHEAT","16872","PENNSYLVANIA","1","50"
"CORN","16872","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16874","PENNSYLVANIA","1","50"
"CORN","16874","PENNSYLVANIA","1","50"
"BARLEY","16875","PENNSYLVANIA","1","50"
"SOYBEANS","16875","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16875","PENNSYLVANIA","1","50"
"WHEAT","16875","PENNSYLVANIA","1","50"
"CORN","16875","PENNSYLVANIA","1","50"
"SOYBEANS","16877","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16877","PENNSYLVANIA","1","50"
"CORN","16877","PENNSYLVANIA","1","50"
"WHEAT","16877","PENNSYLVANIA","1","50"
"BARLEY","16877","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16878","PENNSYLVANIA","1","50"
"CORN","16878","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16881","PENNSYLVANIA","1","50"
"CORN","16881","PENNSYLVANIA","1","50"
"WHEAT","16882","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16882","PENNSYLVANIA","50","249"
"CORN","16882","PENNSYLVANIA","1","50"
"SOYBEANS","16882","PENNSYLVANIA","1","50"
"BARLEY","16901","PENNSYLVANIA","1","50"
"SOYBEANS","16901","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16901","PENNSYLVANIA","1","50"
"CORN","16901","PENNSYLVANIA","1","50"
"WHEAT","16901","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16912","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16914","PENNSYLVANIA","1","50"
"CORN","16914","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16915","PENNSYLVANIA","1","50"
"CORN","16915","PENNSYLVANIA","50","249"
"WHEAT","16915","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16917","PENNSYLVANIA","50","249"
"CORN","16917","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16920","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16921","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","16922","PENNSYLVANIA","1","50"
"CORN","16922","PENNSYLVANIA","1","50"
"BARLEY","16922","PENNSYLVANIA","1","50"
"SOYBEANS","16923","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16923","PENNSYLVANIA","1","50"
"CORN","16923","PENNSYLVANIA","1","50"
"WHEAT","16923","PENNSYLVANIA","1","50"
"BARLEY","16923","PENNSYLVANIA","50","249"
"CORN","16925","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16925","PENNSYLVANIA","1","50"
"WHEAT","16926","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16926","PENNSYLVANIA","1","50"
"CORN","16926","PENNSYLVANIA","1","50"
"BARLEY","16926","PENNSYLVANIA","1","50"
"BARLEY","16927","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16927","PENNSYLVANIA","1","50"
"CORN","16927","PENNSYLVANIA","1","50"
"CORN","16928","PENNSYLVANIA","50","249"
"WHEAT","16928","PENNSYLVANIA","50","249"
"SOYBEANS","16928","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16928","PENNSYLVANIA","1","50"
"BARLEY","16929","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16929","PENNSYLVANIA","1","50"
"WHEAT","16929","PENNSYLVANIA","1","50"
"SOYBEANS","16929","PENNSYLVANIA","1","50"
"CORN","16929","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16930","PENNSYLVANIA","1","50"
"CORN","16930","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16932","PENNSYLVANIA","250","250"
"CORN","16932","PENNSYLVANIA","1","50"
"BARLEY","16933","PENNSYLVANIA","1","50"
"SOYBEANS","16933","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16933","PENNSYLVANIA","250","250"
"CORN","16933","PENNSYLVANIA","1","50"
"WHEAT","16933","PENNSYLVANIA","1","50"
"CORN","16935","PENNSYLVANIA","50","249"
"SOYBEANS","16935","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16935","PENNSYLVANIA","1","50"
"BARLEY","16936","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16936","PENNSYLVANIA","250","250"
"CORN","16936","PENNSYLVANIA","1","50"
"SOYBEANS","16938","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16938","PENNSYLVANIA","1","50"
"CORN","16938","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16940","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16942","PENNSYLVANIA","1","50"
"CORN","16942","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16943","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16945","PENNSYLVANIA","50","249"
"BARLEY","16946","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16946","PENNSYLVANIA","1","50"
"SOYBEANS","16946","PENNSYLVANIA","1","50"
"CORN","16946","PENNSYLVANIA","1","50"
"SOYBEANS","16947","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16947","PENNSYLVANIA","50","249"
"CORN","16947","PENNSYLVANIA","50","249"
"BARLEY","16947","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","16948","PENNSYLVANIA","50","249"
"CORN","16948","PENNSYLVANIA","1","50"
"BARLEY","16948","PENNSYLVANIA","1","50"
"BARLEY","16950","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","16950","PENNSYLVANIA","250","250"
"WHEAT","16950","PENNSYLVANIA","250","250"
"CORN","16950","PENNSYLVANIA","1","50"
"SOYBEANS","17002","PENNSYLVANIA","1","50"
"CORN","17002","PENNSYLVANIA","1","50"
"WHEAT","17002","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17002","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17003","PENNSYLVANIA","1","50"
"CORN","17003","PENNSYLVANIA","50","249"
"WHEAT","17003","PENNSYLVANIA","1","50"
"BARLEY","17003","PENNSYLVANIA","1","50"
"SOYBEANS","17003","PENNSYLVANIA","1","50"
"SORGHUM","17003","PENNSYLVANIA","1","50"
"WHEAT","17004","PENNSYLVANIA","50","249"
"BARLEY","17004","PENNSYLVANIA","1","50"
"SOYBEANS","17004","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17004","PENNSYLVANIA","1","50"
"CORN","17004","PENNSYLVANIA","50","249"
"WHEAT","17005","PENNSYLVANIA","1","50"
"SOYBEANS","17005","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17005","PENNSYLVANIA","1","50"
"CORN","17005","PENNSYLVANIA","1","50"
"WHEAT","17006","PENNSYLVANIA","1","50"
"BARLEY","17006","PENNSYLVANIA","50","249"
"CORN","17006","PENNSYLVANIA","1","50"
"SOYBEANS","17006","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17006","PENNSYLVANIA","1","50"
"BARLEY","17007","PENNSYLVANIA","1","50"
"SOYBEANS","17007","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17007","PENNSYLVANIA","1","50"
"CORN","17007","PENNSYLVANIA","1","50"
"WHEAT","17007","PENNSYLVANIA","1","50"
"SOYBEANS","17011","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17011","PENNSYLVANIA","1","50"
"CORN","17011","PENNSYLVANIA","50","249"
"WHEAT","17013","PENNSYLVANIA","1","50"
"BARLEY","17013","PENNSYLVANIA","1","50"
"SOYBEANS","17013","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17013","PENNSYLVANIA","250","250"
"CORN","17013","PENNSYLVANIA","1","50"
"SOYBEANS","17014","PENNSYLVANIA","1","50"
"CORN","17014","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17014","PENNSYLVANIA","1","50"
"BARLEY","17015","PENNSYLVANIA","1","50"
"SOYBEANS","17015","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","17015","PENNSYLVANIA","250","250"
"CORN","17015","PENNSYLVANIA","1","50"
"WHEAT","17015","PENNSYLVANIA","1","50"
"WHEAT","17017","PENNSYLVANIA","50","249"
"SOYBEANS","17017","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17017","PENNSYLVANIA","1","50"
"CORN","17017","PENNSYLVANIA","1","50"
"WHEAT","17018","PENNSYLVANIA","1","50"
"SOYBEANS","17018","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17018","PENNSYLVANIA","1","50"
"BARLEY","17018","PENNSYLVANIA","1","50"
"CORN","17018","PENNSYLVANIA","1","50"
"SOYBEANS","17019","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17019","PENNSYLVANIA","1","50"
"CORN","17019","PENNSYLVANIA","1","50"
"WHEAT","17019","PENNSYLVANIA","1","50"
"BARLEY","17019","PENNSYLVANIA","1","50"
"BARLEY","17020","PENNSYLVANIA","1","50"
"SOYBEANS","17020","PENNSYLVANIA","1","50"
"CORN","17020","PENNSYLVANIA","1","50"
"SORGHUM","17020","PENNSYLVANIA","1","50"
"WHEAT","17020","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17020","PENNSYLVANIA","1","50"
"WHEAT","17021","PENNSYLVANIA","1","50"
"SOYBEANS","17021","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17021","PENNSYLVANIA","1","50"
"CORN","17021","PENNSYLVANIA","50","249"
"BARLEY","17021","PENNSYLVANIA","1","50"
"TOBACCO","17022","PENNSYLVANIA","5","10"
"WHEAT","17022","PENNSYLVANIA","1","50"
"BARLEY","17022","PENNSYLVANIA","1","50"
"SOYBEANS","17022","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17022","PENNSYLVANIA","1","50"
"CORN","17022","PENNSYLVANIA","1","50"
"WHEAT","17023","PENNSYLVANIA","1","50"
"CORN","17023","PENNSYLVANIA","1","50"
"BARLEY","17023","PENNSYLVANIA","1","50"
"TOBACCO","17023","PENNSYLVANIA","0","5"
"SOYBEANS","17023","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17023","PENNSYLVANIA","1","50"
"WHEAT","17024","PENNSYLVANIA","1","50"
"BARLEY","17024","PENNSYLVANIA","1","50"
"SOYBEANS","17024","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17024","PENNSYLVANIA","1","50"
"CORN","17024","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17025","PENNSYLVANIA","1","50"
"CORN","17025","PENNSYLVANIA","1","50"
"WHEAT","17025","PENNSYLVANIA","1","50"
"WHEAT","17026","PENNSYLVANIA","1","50"
"SOYBEANS","17026","PENNSYLVANIA","1","50"
"CORN","17026","PENNSYLVANIA","1","50"
"BARLEY","17026","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17026","PENNSYLVANIA","1","50"
"SOYBEANS","17028","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17028","PENNSYLVANIA","1","50"
"CORN","17028","PENNSYLVANIA","1","50"
"WHEAT","17028","PENNSYLVANIA","1","50"
"BARLEY","17028","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17029","PENNSYLVANIA","1","50"
"SOYBEANS","17030","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17030","PENNSYLVANIA","1","50"
"CORN","17030","PENNSYLVANIA","50","249"
"WHEAT","17030","PENNSYLVANIA","1","50"
"WHEAT","17032","PENNSYLVANIA","1","50"
"SOYBEANS","17032","PENNSYLVANIA","250","250"
"CORN","17032","PENNSYLVANIA","250","250"
"BARLEY","17032","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17032","PENNSYLVANIA","1","50"
"WHEAT","17033","PENNSYLVANIA","1","50"
"SOYBEANS","17033","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17033","PENNSYLVANIA","50","249"
"CORN","17033","PENNSYLVANIA","1","50"
"BARLEY","17033","PENNSYLVANIA","1","50"
"BARLEY","17035","PENNSYLVANIA","1","50"
"SOYBEANS","17035","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17035","PENNSYLVANIA","50","249"
"CORN","17035","PENNSYLVANIA","1","50"
"WHEAT","17035","PENNSYLVANIA","1","50"
"WHEAT","17036","PENNSYLVANIA","1","50"
"BARLEY","17036","PENNSYLVANIA","1","50"
"SOYBEANS","17036","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17036","PENNSYLVANIA","50","249"
"CORN","17036","PENNSYLVANIA","1","50"
"SORGHUM","17036","PENNSYLVANIA","1","50"
"BARLEY","17037","PENNSYLVANIA","1","50"
"SOYBEANS","17037","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17037","PENNSYLVANIA","50","249"
"CORN","17037","PENNSYLVANIA","1","50"
"WHEAT","17037","PENNSYLVANIA","1","50"
"BARLEY","17038","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17038","PENNSYLVANIA","50","249"
"WHEAT","17038","PENNSYLVANIA","1","50"
"SOYBEANS","17038","PENNSYLVANIA","1","50"
"CORN","17038","PENNSYLVANIA","1","50"
"SOYBEANS","17039","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17039","PENNSYLVANIA","1","50"
"CORN","17039","PENNSYLVANIA","1","50"
"BARLEY","17040","PENNSYLVANIA","1","50"
"SOYBEANS","17040","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17040","PENNSYLVANIA","250","250"
"WHEAT","17040","PENNSYLVANIA","1","50"
"CORN","17040","PENNSYLVANIA","1","50"
"WHEAT","17041","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17041","PENNSYLVANIA","1","50"
"BARLEY","17042","PENNSYLVANIA","1","50"
"TOBACCO","17042","PENNSYLVANIA","0","5"
"SOYBEANS","17042","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17042","PENNSYLVANIA","250","250"
"CORN","17042","PENNSYLVANIA","1","50"
"WHEAT","17042","PENNSYLVANIA","1","50"
"WHEAT","17044","PENNSYLVANIA","1","50"
"BARLEY","17044","PENNSYLVANIA","1","50"
"SOYBEANS","17044","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17044","PENNSYLVANIA","1","50"
"CORN","17044","PENNSYLVANIA","50","249"
"SOYBEANS","17045","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17045","PENNSYLVANIA","1","50"
"CORN","17045","PENNSYLVANIA","1","50"
"WHEAT","17045","PENNSYLVANIA","1","50"
"BARLEY","17045","PENNSYLVANIA","1","50"
"WHEAT","17046","PENNSYLVANIA","1","50"
"BARLEY","17046","PENNSYLVANIA","1","50"
"SOYBEANS","17046","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17046","PENNSYLVANIA","1","50"
"CORN","17046","PENNSYLVANIA","1","50"
"SORGHUM","17046","PENNSYLVANIA","1","50"
"TOBACCO","17046","PENNSYLVANIA","0","5"
"TOBACCO","17047","PENNSYLVANIA","5","10"
"WHEAT","17047","PENNSYLVANIA","1","50"
"BARLEY","17047","PENNSYLVANIA","1","50"
"SOYBEANS","17047","PENNSYLVANIA","50","249"
"HAY & HAYLAGE","17047","PENNSYLVANIA","1","50"
"CORN","17047","PENNSYLVANIA","1","50"
"WHEAT","17048","PENNSYLVANIA","1","50"
"BARLEY","17048","PENNSYLVANIA","1","50"
"SOYBEANS","17048","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17048","PENNSYLVANIA","1","50"
"CORN","17048","PENNSYLVANIA","50","249"
"WHEAT","17049","PENNSYLVANIA","1","50"
"BARLEY","17049","PENNSYLVANIA","1","50"
"CORN","17049","PENNSYLVANIA","1","50"
"SOYBEANS","17049","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17049","PENNSYLVANIA","1","50"
"WHEAT","17050","PENNSYLVANIA","1","50"
"BARLEY","17050","PENNSYLVANIA","50","249"
"CORN","17050","PENNSYLVANIA","50","249"
"SOYBEANS","17050","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17050","PENNSYLVANIA","1","50"
"WHEAT","17051","PENNSYLVANIA","50","249"
"BARLEY","17051","PENNSYLVANIA","1","50"
"SOYBEANS","17051","PENNSYLVANIA","250","250"
"CORN","17051","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","17051","PENNSYLVANIA","1","50"
"BARLEY","17052","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17052","PENNSYLVANIA","50","249"
"CORN","17052","PENNSYLVANIA","1","50"
"WHEAT","17053","PENNSYLVANIA","1","50"
"SOYBEANS","17053","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17053","PENNSYLVANIA","50","249"
"BARLEY","17053","PENNSYLVANIA","1","50"
"CORN","17053","PENNSYLVANIA","1","50"
"CORN","17054","PENNSYLVANIA","50","249"
"WHEAT","17054","PENNSYLVANIA","1","50"
"SOYBEANS","17054","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17054","PENNSYLVANIA","1","50"
"BARLEY","17055","PENNSYLVANIA","1","50"
"SOYBEANS","17055","PENNSYLVANIA","250","250"
"HAY & HAYLAGE","17055","PENNSYLVANIA","1","50"
"WHEAT","17055","PENNSYLVANIA","1","50"
"CORN","17055","PENNSYLVANIA","1","50"
"HAY & HAYLAGE","17056","PENNSYLVANIA","1","50"
"WHEAT","17057","PENNSYLVANIA","1","50"
"SOYBEANS","17057","PENNSYLVANIA","1","50"
